without statistic analysis
gs worst,gs best,gs average loss rate,gs median loss rate,gs average support
"{'combination_type': 'T + B + C + I', 'ml_type': 'KM', 'combination_loss_rate': 2.503207300050876, 'f1_score': 0.01338762760082557, 'support': 728}","{'combination_type': 'B + C + I', 'ml_type': 'AB', 'combination_loss_rate': 0.0, 'f1_score': 0.9819929532180417, 'support': 1887}",0.8427686505734486,0.12123031882336677,1268.8666666666666
with statistic analysis
gs best combination type,gs best ml type,gs loss rate,gs f1 score,gs support,gs f1 score average,gs f1 score median
B + C + I,AB,0.0,0.9819929532180417,1887,0.9573559138330378,0.994466018526169
