without statistic analysis
gs worst,gs best,gs average loss rate,gs median loss rate
"{'combination_type': 'T + B + C + I', 'ml_type': 'KM', 'combined_sampling_resolution': 2.4515032856375196, 'f1_score': 0.008722348147935615, 'support': 728}","{'combination_type': 'B + C + I', 'ml_type': 'KNN', 'combined_sampling_resolution': 0.0, 'f1_score': 0.9833734194357417, 'support': 1861}",0.8258959902449409,0.12131411420976308
with statistic analysis
gs best combination type,gs best ml type,gs loss rate,gs f1 score,gs support,gs f1 score average,gs f1 score median
B + C + I,KNN,0.0,0.9833734194357417,1861,0.9583570239366209,0.9931074121899028
