without statistic analysis
gs worst,gs best,gs average loss rate,gs median loss rate,gs average support
"{'combination_type': 'T + B + C + I', 'ml_type': 'KM', 'combination_loss_rate': 1.796784088482783, 'f1_score': 0.015495752957053266, 'support': 680}","{'combination_type': 'B + C + I', 'ml_type': 'AB', 'combination_loss_rate': 0.0, 'f1_score': 0.9734994978254883, 'support': 1058}",0.6784217801048746,0.07202107152105366,859.6
with statistic analysis
gs best combination type,gs best ml type,gs loss rate,gs f1 score,gs support,gs f1 score average,gs f1 score median
B + C + I,AB,0.0,0.9734994978254883,1058,0.9454528431973163,0.9849681338146105
