without statistic analysis
cs worst,cs best,cs average loss rate,cs median loss rate
"{'combination_type': 'T + B + C + I', 'ml_type': 'AC', 'combination_loss_rate': 2.3972526811240336, 'f1_score': 0.30934479054779807, 'support': 133}","{'combination_type': 'B + C + I', 'ml_type': 'AB', 'combination_loss_rate': 0.5249713874242005, 'f1_score': 0.8629570826097742, 'support': 200}",1.3259670833637982,1.1272605766220196
with statistic analysis
cs best combination type,cs best ml type,cs loss rate,cs f1 score,cs support,cs f1 score average,cs f1 score median
B + C + I,AB,0.5249713874242005,0.8629570826097742,200,0.8122244478082562,0.8247715965626413
