without statistic analysis
cs worst,cs best,cs average loss rate,cs median loss rate
"{'combination_type': 'T + B + C + I', 'ml_type': 'AC', 'combined_sampling_resolution': 2.122987040275769, 'f1_score': 0.30934479054779807, 'support': 133}","{'combination_type': 'B + C + I', 'ml_type': 'AB', 'combined_sampling_resolution': 0.5690882422306274, 'f1_score': 0.8432311432637571, 'support': 192}",1.2416969077183404,1.0983379288936526
with statistic analysis
cs best combination type,cs best ml type,cs loss rate,cs f1 score,cs support,cs f1 score average,cs f1 score median
B + C + I,AB,0.5690882422306274,0.8432311432637571,192,0.8006634276630101,0.8120938478511801
